Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
214,Noah Fadiga,sn SEN,DF,Brest,22,1999,21,16,1308,14.5,1,0,1,1,0,0,2,0,0.7,0.7,0.1,0.8,43,63,36,0.07,0.00,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06,Matches
215,Wout Faes,be BEL,DF,Reims,24,1998,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
216,Romain Faivre,fr FRA,"MF,FW",Lorient,24,1998,16,14,1246,13.8,5,3,8,5,0,0,0,0,2.7,2.7,2.1,4.8,77,67,66,0.36,0.22,0.58,0.36,0.58,0.19,0.15,0.34,0.19,0.34,Matches
217,Romain Faivre,fr FRA,MF,Lyon,24,1998,10,3,300,3.3,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,14,24,16,0.00,0.30,0.30,0.00,0.30,0.05,0.09,0.14,0.05,0.14,Matches
218,Fallou Fall,sn SEN,DF,Reims,18,2004,1,0,32,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
219,Khalil Fayad,fr FRA,MF,Montpellier,18,2004,24,7,718,8.0,0,2,2,0,0,0,1,1,0.5,0.5,1.4,1.9,9,22,11,0.00,0.25,0.25,0.00,0.25,0.06,0.17,0.24,0.06,0.24,Matches
220,Cheikh Faye,sn SEN,FW,Montpellier,23,1999,2,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
221,Jordan Ferri,fr FRA,MF,Montpellier,30,1992,34,32,2738,30.4,1,2,3,1,0,0,7,1,0.8,0.8,3.0,3.8,37,209,42,0.03,0.07,0.10,0.03,0.10,0.03,0.10,0.13,0.03,0.13,Matches
222,Karol Fila,pl POL,DF,Strasbourg,24,1998,2,0,47,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,4,4,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches
223,Alexis Flips,fr FRA,"FW,MF",Reims,22,2000,33,28,1978,22.0,4,6,10,4,0,0,3,1,3.9,3.9,6.2,10.0,23,110,162,0.18,0.27,0.46,0.18,0.46,0.18,0.28,0.46,0.18,0.46,Matches
224,Seko Fofana,ci CIV,MF,Lens,27,1995,35,34,3073,34.1,7,5,12,6,1,2,2,0,9.3,7.7,3.6,11.3,117,165,233,0.21,0.15,0.35,0.18,0.32,0.27,0.11,0.38,0.22,0.33,Matches
225,Yahia Fofana,ci CIV,GK,Angers,21,2000,11,11,990,11.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
226,Youssouf Fofana,fr FRA,MF,Monaco,23,1999,36,35,3086,34.3,2,2,4,2,0,0,4,2,2.8,2.8,4.4,7.2,81,238,71,0.06,0.06,0.12,0.06,0.12,0.08,0.13,0.21,0.08,0.21,Matches
227,Thomas Foket,be BEL,DF,Reims,27,1994,24,23,1976,22.0,0,1,1,0,0,0,0,0,0.1,0.1,2.8,2.9,56,94,154,0.00,0.05,0.05,0.00,0.05,0.01,0.13,0.13,0.01,0.13,Matches
228,José Fonte,pt POR,DF,Lille,38,1983,31,30,2592,28.8,1,0,1,1,0,0,7,0,1.4,1.4,0.4,1.8,7,99,8,0.03,0.00,0.03,0.03,0.03,0.05,0.01,0.06,0.05,0.06,Matches
229,Steven Fortes,cv CPV,DF,Lens,30,1992,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
230,Przemysław Frankowski,pl POL,"DF,MF",Lens,27,1995,37,31,2833,31.5,5,3,8,2,3,3,4,0,4.2,1.8,6.8,8.6,51,132,237,0.16,0.10,0.25,0.06,0.16,0.13,0.22,0.35,0.06,0.27,Matches
231,Angelo Fulgini,fr FRA,"MF,FW",Lens,25,1996,17,12,858,9.5,1,1,2,1,0,0,0,0,1.3,1.3,2.7,4.0,20,43,70,0.10,0.10,0.21,0.10,0.21,0.13,0.29,0.42,0.13,0.42,Matches
232,Gauthier Gallon,fr FRA,GK,Troyes,29,1993,30,30,2667,29.6,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
233,Kévin Gameiro,fr FRA,FW,Strasbourg,35,1987,34,23,2098,23.3,10,0,10,9,1,2,1,1,8.2,6.5,3.3,9.8,48,69,158,0.43,0.00,0.43,0.39,0.39,0.35,0.14,0.49,0.28,0.42,Matches
234,Ignatius Ganago,cm CMR,"FW,MF",Nantes,23,1999,28,16,1520,16.9,5,3,8,5,0,0,0,0,3.7,3.7,1.7,5.4,27,20,101,0.30,0.18,0.47,0.30,0.47,0.22,0.10,0.32,0.22,0.32,Matches
235,Ignatius Ganago,cm CMR,FW,Lens,23,1999,4,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
236,Johan Gastien,fr FRA,MF,Clermont Foot,34,1988,31,29,2603,28.9,4,3,7,4,0,0,7,0,1.2,1.2,2.1,3.3,13,219,27,0.14,0.10,0.24,0.14,0.24,0.04,0.07,0.12,0.04,0.12,Matches
237,Denis Genreau,au AUS,MF,Toulouse,23,1999,20,7,657,7.3,0,1,1,0,0,0,3,0,0.6,0.6,0.7,1.3,9,27,34,0.00,0.14,0.14,0.00,0.14,0.08,0.10,0.18,0.08,0.18,Matches
238,Valère Germain,fr FRA,"FW,MF",Montpellier,32,1990,31,5,688,7.6,2,0,2,2,0,0,1,1,2.5,2.5,0.6,3.1,6,15,46,0.26,0.00,0.26,0.26,0.26,0.33,0.07,0.40,0.33,0.40,Matches
239,Gerson,br BRA,MF,Marseille,25,1997,10,6,417,4.6,2,0,2,2,0,0,1,0,0.8,0.8,0.3,1.1,9,21,29,0.43,0.00,0.43,0.43,0.43,0.18,0.06,0.24,0.18,0.24,Matches
240,Ismaël Gharbi,tn TUN,"MF,FW",Paris S-G,18,2004,6,0,58,0.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,3,1,8,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32,Matches
241,Faouzi Ghoulam,dz ALG,DF,Angers,31,1991,7,6,479,5.3,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.8,4,19,20,0.00,0.00,0.00,0.00,0.00,0.01,0.14,0.16,0.01,0.16,Matches
242,Samuel Gigot,fr FRA,DF,Marseille,28,1993,26,24,1879,20.9,2,2,4,2,0,0,5,2,2.6,2.6,0.4,3.0,33,74,19,0.10,0.10,0.19,0.10,0.19,0.12,0.02,0.14,0.12,0.14,Matches
243,Andrei Girotto,br BRA,"DF,MF",Nantes,30,1992,36,36,3149,35.0,1,1,2,1,0,0,7,0,1.7,1.7,1.9,3.6,14,140,7,0.03,0.03,0.06,0.03,0.06,0.05,0.06,0.10,0.05,0.10,Matches
244,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,26,1996,34,29,2464,27.4,8,7,15,8,0,0,5,0,5.3,5.3,5.8,11.1,89,132,210,0.29,0.26,0.55,0.29,0.55,0.19,0.21,0.40,0.19,0.40,Matches
245,André Gomes,pt POR,MF,Lille,29,1993,26,18,1629,18.1,3,2,5,3,0,0,6,0,1.1,1.1,1.2,2.3,26,160,33,0.17,0.11,0.28,0.17,0.28,0.06,0.07,0.13,0.06,0.13,Matches
246,Angel Gomes,eng ENG,MF,Lille,21,2000,36,34,2816,31.3,2,6,8,1,1,1,8,0,4.6,3.8,3.1,6.9,39,166,115,0.06,0.19,0.26,0.03,0.22,0.15,0.10,0.24,0.12,0.22,Matches
247,Maxime Gonalons,fr FRA,MF,Clermont Foot,33,1989,25,19,1449,16.1,1,0,1,1,0,0,3,0,0.5,0.5,0.5,1.0,10,99,3,0.06,0.00,0.06,0.06,0.06,0.03,0.03,0.06,0.03,0.06,Matches
248,Oumar Gonzalez,cm CMR,DF,Ajaccio,24,1998,30,29,2578,28.6,0,0,0,0,0,0,10,0,1.0,1.0,0.0,1.0,12,54,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
249,Amine Gouiri,dz ALG,"FW,MF",Nice,22,2000,3,3,226,2.5,0,0,0,0,0,0,0,0,0.6,0.6,0.3,0.8,8,1,18,0.00,0.00,0.00,0.00,0.00,0.23,0.10,0.33,0.23,0.33,Matches
250,Amine Gouiri,dz ALG,"FW,MF",Rennes,22,2000,33,29,2523,28.0,15,3,18,15,0,0,4,0,11.1,11.1,4.3,15.4,63,70,205,0.54,0.11,0.64,0.54,0.64,0.40,0.15,0.55,0.40,0.55,Matches
251,Jonathan Gradit,fr FRA,DF,Lens,29,1992,33,33,2823,31.4,1,3,4,1,0,0,7,0,0.8,0.8,1.1,2.0,41,233,9,0.03,0.10,0.13,0.03,0.13,0.03,0.04,0.06,0.03,0.06,Matches
252,Andrew Gravillon,gp GLP,DF,Reims,24,1998,13,12,1038,11.5,0,0,0,0,0,0,3,0,0.8,0.8,0.4,1.1,18,38,14,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Matches
253,Adrian Grbić,at AUT,"MF,FW",Lorient,25,1996,2,0,25,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,0,2,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.67,0.67,0.67,Matches
254,Gabriel Gudmundsson,se SWE,"DF,FW",Lille,23,1999,18,9,838,9.3,0,0,0,0,0,0,3,0,0.5,0.5,0.9,1.3,44,31,57,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.14,0.05,0.14,Matches
255,Axel Gueguin,fr FRA,"FW,MF",Montpellier,17,2005,5,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
256,Mattéo Guendouzi,fr FRA,MF,Marseille,23,1999,33,25,2108,23.4,2,4,6,1,1,1,3,0,3.3,2.5,2.1,4.6,50,170,100,0.09,0.17,0.26,0.04,0.21,0.14,0.09,0.23,0.11,0.20,Matches
257,Evann Guessand,ci CIV,"FW,MF",Nantes,21,2001,30,15,1260,14.0,3,2,5,3,0,0,2,0,2.6,2.6,1.3,3.9,46,37,97,0.21,0.14,0.36,0.21,0.36,0.18,0.10,0.28,0.18,0.28,Matches
258,Pape Gueye,sn SEN,"MF,DF",Marseille,23,1999,14,4,492,5.5,1,1,2,1,0,0,1,0,0.7,0.7,0.9,1.6,9,31,13,0.18,0.18,0.37,0.18,0.37,0.13,0.16,0.29,0.13,0.29,Matches
259,Frederic Guilbert,fr FRA,DF,Strasbourg,27,1994,18,17,1461,16.2,0,1,1,0,0,0,3,0,0.6,0.6,1.0,1.6,21,52,52,0.00,0.06,0.06,0.00,0.06,0.03,0.06,0.10,0.03,0.10,Matches
260,Serhou Guirassy,gn GUI,MF,Rennes,26,1996,1,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0,0,6,0.00,0.00,0.00,0.00,0.00,0.44,0.57,1.00,0.44,1.00,Matches
261,Rafik Guitane,fr FRA,FW,Reims,23,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
262,Malo Gusto,fr FRA,DF,Lyon,19,2003,21,19,1595,17.7,0,1,1,0,0,0,1,0,0.4,0.4,3.1,3.5,66,82,147,0.00,0.06,0.06,0.00,0.06,0.02,0.18,0.20,0.02,0.20,Matches
263,Jaouen Hadjam,dz ALG,DF,Nantes,19,2003,13,8,805,8.9,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,22,45,39,0.00,0.11,0.11,0.00,0.11,0.02,0.03,0.06,0.02,0.06,Matches
264,Massadio Haïdara,ml MLI,"DF,MF",Lens,29,1992,36,17,1671,18.6,0,1,1,0,0,0,5,0,2.1,2.1,1.1,3.2,23,85,58,0.00,0.05,0.05,0.00,0.05,0.11,0.06,0.17,0.11,0.17,Matches
265,Achraf Hakimi,ma MAR,"DF,MF",Paris S-G,23,1998,28,23,2053,22.8,5,3,8,5,0,0,7,2,3.8,3.8,3.0,6.8,85,99,229,0.22,0.13,0.35,0.22,0.35,0.17,0.13,0.30,0.17,0.30,Matches
266,Mathis Hamdi,fr FRA,DF,Troyes,18,2003,2,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Ben Hamed Touré,ci CIV,FW,Ajaccio,18,2003,4,2,209,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,8,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
268,Romain Hamouma,fr FRA,"FW,MF",Ajaccio,35,1987,19,14,1079,12.0,2,2,4,2,0,0,5,2,3.2,3.2,2.3,5.5,29,47,110,0.17,0.17,0.33,0.17,0.33,0.26,0.19,0.45,0.26,0.45,Matches
269,Saïd Hamulic,ba BIH,FW,Toulouse,21,2000,6,0,104,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,2,3,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.06,0.04,0.06,Matches
270,Amine Harit,ma MAR,"MF,FW",Marseille,25,1997,10,6,515,5.7,0,0,0,0,0,0,1,0,0.5,0.5,1.5,2.0,19,38,54,0.00,0.00,0.00,0.00,0.00,0.09,0.25,0.34,0.09,0.34,Matches
271,Rhys Healey,wls WAL,FW,Toulouse,27,1994,4,0,64,0.7,2,0,2,2,0,0,1,0,0.4,0.4,0.2,0.6,1,0,7,2.81,0.00,2.81,2.81,2.81,0.56,0.34,0.90,0.56,0.90,Matches
272,Gauthier Hein,fr FRA,"MF,FW",Auxerre,25,1996,35,23,1874,20.8,2,0,2,2,0,0,1,0,3.9,3.9,3.1,7.0,61,76,142,0.10,0.00,0.10,0.10,0.10,0.19,0.15,0.34,0.19,0.34,Matches
273,Henrique,br BRA,"DF,FW",Lyon,28,1994,7,3,356,4.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,3,11,4,0.00,0.25,0.25,0.00,0.25,0.01,0.03,0.04,0.01,0.04,Matches
274,Christophe Hérelle,mq MTQ,DF,Brest,29,1992,16,12,1060,11.8,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,24,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
275,Noah Holm,no NOR,"FW,MF",Reims,21,2001,8,2,194,2.2,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,1,2,8,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.30,0.15,0.30,Matches
276,Franck Honorat,fr FRA,"FW,MF",Brest,25,1996,33,29,2535,28.2,6,5,11,6,0,0,1,0,4.8,4.8,9.4,14.2,98,70,261,0.21,0.18,0.39,0.21,0.39,0.17,0.33,0.50,0.17,0.50,Matches
277,Cédric Hountondji,bj BEN,DF,Angers,28,1994,36,35,3095,34.4,0,0,0,0,0,0,7,0,1.1,1.1,0.4,1.6,5,84,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.05,0.03,0.05,Matches
278,Ilyes Housni,fr FRA,FW,Paris S-G,17,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
279,Adrien Hunou,fr FRA,"MF,FW",Angers,28,1994,34,28,2234,24.8,4,1,5,4,0,0,2,0,6.5,6.5,2.3,8.7,34,62,149,0.16,0.04,0.20,0.16,0.20,0.26,0.09,0.35,0.26,0.35,Matches
280,Mounaim El Idrissy,fr FRA,FW,Ajaccio,23,1999,32,30,2497,27.7,6,0,6,6,0,0,10,0,7.2,7.2,1.0,8.2,21,40,173,0.22,0.00,0.22,0.22,0.22,0.26,0.03,0.30,0.26,0.30,Matches
281,Rareş Ilie,ro ROU,"MF,FW",Nice,19,2003,4,2,148,1.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,7,1,6,0.00,0.00,0.00,0.00,0.00,0.18,0.14,0.32,0.18,0.32,Matches
282,Bonke Innocent,ng NGA,MF,Lorient,26,1996,25,14,1182,13.1,0,1,1,0,0,0,5,0,0.1,0.1,0.3,0.4,3,31,0,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.03,0.01,0.03,Matches
283,Ismaily,br BRA,DF,Lille,32,1990,23,21,1779,19.8,2,1,3,2,0,0,0,0,1.2,1.2,2.3,3.5,40,95,116,0.10,0.05,0.15,0.10,0.15,0.06,0.12,0.18,0.06,0.18,Matches
284,Junya Ito,jp JPN,FW,Reims,29,1993,35,34,2916,32.4,6,5,11,6,0,0,3,1,5.7,5.7,8.0,13.7,133,141,338,0.19,0.15,0.34,0.19,0.34,0.18,0.25,0.42,0.18,0.42,Matches
285,Ismail Jakobs,sn SEN,"DF,FW",Monaco,22,1999,32,9,1119,12.4,0,2,2,0,0,0,3,0,1.0,1.0,1.5,2.5,39,46,109,0.00,0.16,0.16,0.00,0.16,0.08,0.12,0.20,0.08,0.20,Matches
286,Marin Jakoliš,hr CRO,FW,Angers,25,1996,1,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,3,2,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.39,Matches
287,Léo Jardim,br BRA,GK,Lille,27,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
288,Luis Javier Suárez,co COL,FW,Marseille,24,1997,7,2,293,3.3,3,1,4,3,0,0,1,0,2.4,2.4,0.4,2.8,5,11,17,0.92,0.31,1.23,0.92,1.23,0.74,0.11,0.85,0.74,0.85,Matches
289,Dany Jean,ht HAI,"DF,MF",Strasbourg,19,2002,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.32,0.00,0.32,Matches
290,Julian Jeanvier,gn GUI,DF,Auxerre,30,1992,22,20,1760,19.6,1,0,1,1,0,0,5,1,1.2,1.2,0.0,1.2,4,27,6,0.05,0.00,0.05,0.05,0.05,0.06,0.00,0.06,0.06,0.06,Matches
291,Jeffinho,br BRA,FW,Lyon,22,1999,9,4,446,5.0,1,0,1,1,0,0,1,0,1.1,1.1,0.5,1.6,27,10,52,0.20,0.00,0.20,0.20,0.20,0.23,0.10,0.33,0.23,0.33,Matches
292,Paul Joly,fr FRA,DF,Auxerre,22,2000,10,10,867,9.6,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.5,19,41,48,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,Matches
293,Jubal,br BRA,DF,Auxerre,28,1993,37,35,3217,35.7,3,1,4,2,1,1,7,0,3.1,2.3,0.4,2.7,7,73,1,0.08,0.03,0.11,0.06,0.08,0.09,0.01,0.10,0.06,0.08,Matches
294,Christopher Jullien,fr FRA,DF,Montpellier,29,1993,30,30,2695,29.9,0,2,2,0,0,0,5,0,2.0,2.0,1.1,3.1,2,52,6,0.00,0.07,0.07,0.00,0.07,0.07,0.04,0.10,0.07,0.10,Matches
295,Eli Junior Kroupi,fr FRA,"FW,MF",Lorient,16,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
296,Issa Kaboré,bf BFA,DF,Marseille,21,2001,22,9,1028,11.4,1,0,1,1,0,0,1,0,0.9,0.9,0.9,1.7,39,54,130,0.09,0.00,0.09,0.09,0.09,0.07,0.08,0.15,0.07,0.15,Matches
297,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,28,1994,4,1,78,0.9,0,0,0,0,0,0,0,1,0.1,0.1,0.0,0.1,1,3,12,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.15,0.11,0.15,Matches
298,Gaël Kakuta,cd COD,FW,Lens,31,1991,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.19,0.19,0.19,Matches
299,Arnaud Kalimuendo,fr FRA,FW,Rennes,20,2002,30,24,1849,20.5,7,3,10,7,0,0,0,0,7.5,7.5,2.4,9.9,36,32,193,0.34,0.15,0.49,0.34,0.49,0.36,0.12,0.48,0.36,0.48,Matches
300,Gedeon Kalulu,cd COD,DF,Lorient,24,1997,29,28,2438,27.1,0,4,4,0,0,0,6,0,0.6,0.6,1.5,2.2,58,106,82,0.00,0.15,0.15,0.00,0.15,0.02,0.06,0.08,0.02,0.08,Matches
301,Justin-Noël Kalumba,fr FRA,DF,Angers,17,2004,7,7,546,6.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,9,10,31,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
302,Warren Kamanzi,no NOR,DF,Toulouse,21,2000,11,7,665,7.4,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.5,22,22,28,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.04,0.07,Matches
303,Bingourou Kamara,sn SEN,GK,Montpellier,25,1996,5,4,408,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
304,Nordine Kandil,fr FRA,"MF,FW",Strasbourg,20,2001,7,0,101,1.1,0,1,1,0,0,0,0,0,0.2,0.2,0.8,0.9,9,6,9,0.00,0.89,0.89,0.00,0.89,0.14,0.70,0.84,0.14,0.84,Matches
305,Ayman Kari,fr FRA,"MF,DF",Lorient,17,2004,5,0,96,1.1,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.6,5,7,3,0.00,0.00,0.00,0.00,0.00,0.51,0.03,0.54,0.51,0.54,Matches
306,Kévin Keben Biakolo,cm CMR,DF,Toulouse,18,2004,11,4,362,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,5,5,18,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
307,Check Keita,fr FRA,DF,Reims,19,2003,9,8,682,7.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,8,19,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
308,Saîf-Eddine Khaoui,tn TUN,MF,Clermont Foot,27,1995,34,23,2027,22.5,7,3,10,7,0,0,4,0,5.1,5.1,3.8,8.9,23,72,88,0.31,0.13,0.44,0.31,0.44,0.23,0.17,0.39,0.23,0.39,Matches
309,Wahbi Khazri,tn TUN,"FW,MF",Montpellier,31,1991,27,20,1635,18.2,4,1,5,4,0,0,5,1,4.1,4.1,1.6,5.8,40,49,91,0.22,0.06,0.28,0.22,0.28,0.23,0.09,0.32,0.23,0.32,Matches
310,Anthony Khelifa,dz ALG,DF,Ajaccio,16,2005,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
311,Presnel Kimpembe,fr FRA,DF,Paris S-G,26,1995,11,9,730,8.1,0,0,0,0,0,0,3,0,0.7,0.7,0.2,0.8,4,40,4,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,Matches
312,Samuel Koeberlé,fr FRA,MF,Reims,17,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
313,Rudy Kohon,fr FRA,DF,Troyes,18,2004,1,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
314,Sead Kolašinac,ba BIH,DF,Marseille,29,1993,33,26,2214,24.6,4,1,5,4,0,0,3,0,4.1,4.1,0.9,5.1,49,109,86,0.16,0.04,0.20,0.16,0.20,0.17,0.04,0.21,0.17,0.21,Matches
315,Cheick Konaté,ml MLI,DF,Clermont Foot,18,2004,9,6,572,6.4,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.6,12,21,9,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10,Matches
316,Ibrahima Koné,ml MLI,FW,Lorient,23,1999,37,15,1577,17.5,7,1,8,5,2,3,3,0,5.6,3.2,1.0,4.3,15,27,109,0.40,0.06,0.46,0.29,0.34,0.32,0.06,0.38,0.18,0.24,Matches
317,Youssouf Koné,ml MLI,DF,Ajaccio,27,1995,13,12,916,10.2,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,14,23,16,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
318,Rominigue Kouamé,ml MLI,MF,Troyes,25,1996,32,31,2661,29.6,1,1,2,1,0,0,9,0,1.4,1.4,2.1,3.5,59,169,36,0.03,0.03,0.07,0.03,0.07,0.05,0.07,0.12,0.05,0.12,Matches
319,Boubakar Kouyaté,ml MLI,DF,Montpellier,25,1997,15,15,1256,14.0,0,0,0,0,0,0,5,0,0.7,0.7,0.1,0.8,3,27,1,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Matches
320,Sael Kumbedi,fr FRA,DF,Lyon,17,2005,20,14,1320,14.7,0,2,2,0,0,0,8,0,0.4,0.4,1.2,1.7,16,40,84,0.00,0.14,0.14,0.00,0.14,0.03,0.09,0.11,0.03,0.11,Matches
321,Grejohn Kyei,fr FRA,FW,Clermont Foot,26,1995,37,26,2232,24.8,10,3,13,6,4,6,3,0,11.7,7.0,1.6,8.6,27,37,160,0.40,0.12,0.52,0.24,0.36,0.47,0.06,0.54,0.28,0.34,Matches
322,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,19,2003,10,0,123,1.4,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,3,16,0.00,0.00,0.00,0.00,0.00,0.28,0.03,0.32,0.28,0.32,Matches
